data_category,prefecture_code,police_station_code,report_id,accident_details_code,fatalities,injured_persons,route_code,location_code,municipality_code,occurence_year,occurence_month,occurence_date,occurence_hour,occurence_minute,day_night_code,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,weather_code,terrain_code,road_condition_code,road_config_code,traffic_signal_code,stop_reg_signage_code_party_a,stop_reg_roadmarking_code_party_a,stop_reg_signage_code_party_b,stop_reg_roadmarking_code_party_b,road_width_code,road_alignment_code,collision_point_code,zone_reg_code,median_facility_code,pedestrian_vehicle_separation_code,accident_type_code,age_party_a,age_party_b,party_type_code_party_a,party_type_code_party_b,vehicle_use_code_party_a,vehicle_use_code_party_b,vehicle_shape_code_party_a,vehicle_shape_code_party_b,auto_transm_code_party_a,auto_transm_code_party_b,safety_feature_code_party_a,safety_feature_code_party_b,speed_reg_code_party_a,speed_reg_code_party_b,vehicle_impact_point_code_party_a,vehicle_impact_point_code_party_b,vehicle_damage_level_party_a,vehicle_damage_level_party_b,airbag_code_party_a,airbag_code_party_b,side_airbag_code_party_a,side_airbag_code_party_b,injury_severity_code_party_a,injury_severity_code_party_b,latitude_north,longitude_east,occurence_day_code,public_holiday_code,days_since_cognitive_test_party_a,days_since_cognitive_test_party_b,driving_practice_method_code_party_a,driving_practice_method_code_party_b
1,97,107,30,2,0,1,25080,0,213,2024,4,26,8,37,12,5,56,18,59,3,1,2,14,7,0,0,0,0,3,9,1,70,4,2,21,25,35,4,36,31,31,1,0,1,0,11,11,3,10,10,30,3,3,2,0,2,0,4,2,261935296,1275315554,6,3,9999,9999,1,9
1,97,107,31,2,0,1,10850,0,213,2024,4,7,19,25,21,6,14,18,49,3,1,2,1,1,9,22,0,0,15,9,30,70,5,2,1,65,35,3,61,31,0,1,0,1,0,11,0,4,0,10,0,4,0,2,0,2,0,4,2,262100716,1274948839,1,3,9999,0,9,0
1,97,107,32,2,0,1,27240,0,213,2024,4,8,16,26,12,6,13,18,50,3,1,2,1,7,9,22,9,22,14,9,30,70,5,2,21,55,45,3,14,31,31,1,11,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,262206780,1275134067,2,3,9999,9999,9,9
1,97,107,33,2,0,1,27240,0,213,2024,4,13,7,55,12,6,8,18,52,1,2,1,1,7,9,22,9,22,15,9,30,70,4,2,21,45,55,12,4,31,31,11,1,1,1,11,11,3,3,10,50,3,2,2,1,2,2,4,4,262302702,1275021833,7,3,9999,9999,9,9
1,97,107,34,2,0,1,32040,0,213,2024,3,20,21,20,22,6,33,18,41,1,2,1,7,7,0,0,0,0,3,9,1,70,5,2,1,55,75,13,61,31,0,11,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261946146,1275402056,4,1,9999,0,9,0
1,97,107,36,2,0,1,10100,0,213,2024,4,3,18,38,13,6,18,18,47,1,3,1,13,7,0,0,0,0,3,3,1,70,4,2,41,1,0,35,75,31,0,0,0,0,0,11,0,3,0,10,0,1,0,0,0,0,0,4,0,262118569,1275809685,4,3,0,0,0,0
1,97,107,37,2,0,3,27240,0,213,2024,4,28,15,35,12,5,54,19,0,2,1,1,7,1,0,0,0,0,5,7,1,70,4,2,21,55,35,4,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,4,2,262120581,1275054323,1,2,9999,9999,9,1
1,97,107,38,2,0,1,32040,0,213,2024,5,17,7,19,12,5,42,19,10,1,2,1,1,7,9,22,9,22,14,9,30,70,5,2,21,25,35,3,4,31,31,1,1,1,1,11,11,10,10,50,80,4,3,2,2,2,2,2,4,262108554,1275040258,6,3,9999,9999,1,1
1,97,107,39,2,0,1,85000,0,213,2024,4,29,13,17,12,5,53,19,0,1,2,1,1,1,9,22,9,22,18,9,30,70,5,2,21,35,75,12,4,31,31,11,1,2,1,11,11,4,4,70,10,3,2,2,2,2,2,2,4,262029389,1275127572,2,1,9999,9999,1,9
1,97,107,41,2,0,2,27550,408,213,2024,5,14,9,38,12,5,43,19,8,2,2,1,14,1,0,0,0,0,5,9,1,70,4,2,21,55,35,3,4,31,31,1,1,1,1,11,11,4,3,10,30,3,4,2,2,2,2,4,2,262334782,1274957065,3,3,9999,9999,9,1
1,97,108,28,2,0,1,33140,0,314,2024,5,5,8,14,12,5,49,19,3,1,3,1,13,7,0,0,0,0,3,3,1,70,5,4,21,55,25,4,33,31,31,1,0,1,0,11,11,10,10,20,20,3,2,2,0,2,0,4,2,262828038,1275554610,1,1,9999,9999,9,1
1,97,109,47,2,0,1,32090,0,209,2024,4,22,17,47,12,5,59,18,57,2,1,1,14,7,0,0,0,0,3,9,1,70,5,2,21,25,25,14,35,31,31,11,0,1,0,11,11,10,10,10,40,3,3,2,0,2,0,4,2,263606844,1275759425,2,3,9999,9999,1,1
1,97,109,48,2,0,1,99000,0,209,2024,4,25,17,50,12,5,57,18,58,2,1,1,0,7,0,0,0,0,0,0,20,70,0,4,41,55,0,3,75,31,0,1,0,1,0,11,0,10,0,10,0,3,0,2,0,2,0,4,0,263540848,1275830180,5,3,9999,0,9,0
1,97,109,49,2,0,1,32090,0,209,2024,4,4,18,57,21,6,17,18,48,2,1,1,1,7,1,22,9,22,15,9,30,70,5,2,21,65,1,36,36,31,31,0,0,0,0,11,11,10,2,20,10,3,3,0,0,0,0,4,2,263529501,1275906004,5,3,9999,9999,9,5
1,97,109,50,2,0,2,580,664,209,2024,4,3,9,38,12,6,18,18,47,1,3,1,13,7,0,0,0,0,3,6,1,70,4,2,21,55,65,4,14,31,31,1,11,1,1,11,11,4,4,50,80,2,2,1,1,2,2,2,4,263238627,1275707920,4,3,9999,9999,9,9
1,97,109,51,2,0,1,580,470,209,2024,1,23,17,25,13,7,17,18,5,1,3,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,65,13,14,31,31,11,11,1,1,11,11,4,4,50,50,2,2,1,1,2,2,2,4,263803862,1280252001,3,3,9999,9999,9,9
1,97,109,52,2,0,1,10840,0,209,2024,4,12,9,5,12,6,9,18,52,1,1,1,1,7,9,22,0,0,15,3,30,70,5,2,1,25,65,3,61,31,0,1,0,1,0,11,0,2,0,10,0,4,0,2,0,2,0,4,2,263514730,1275909042,6,3,9999,0,5,0
1,97,109,53,2,0,1,10710,0,209,2024,1,23,7,46,11,7,17,18,5,3,2,2,14,7,0,0,0,0,3,9,1,70,4,2,21,35,25,3,4,31,31,1,1,1,1,11,11,3,3,40,30,3,3,2,2,2,2,2,4,263632774,1280008158,3,3,9999,9999,9,1
1,97,109,54,2,0,1,4490,572,209,2024,5,3,22,8,22,5,50,19,2,1,1,1,1,1,9,22,9,22,17,9,30,70,5,2,21,45,25,4,51,31,41,1,0,1,0,11,0,3,0,20,14,3,3,2,0,2,0,4,2,263538285,1275804127,6,1,9999,0,1,0
1,97,109,55,2,0,1,580,560,209,2024,3,11,12,45,12,6,43,18,36,1,3,1,14,7,0,0,0,0,3,9,1,70,1,2,21,65,45,4,51,31,41,1,0,2,0,11,0,4,0,10,40,3,3,2,0,2,0,4,2,263607945,1275815694,2,3,9999,0,9,0
1,97,109,56,2,0,1,580,695,209,2024,4,4,19,40,21,6,17,18,48,1,3,1,1,7,9,22,9,22,15,9,30,70,4,2,21,35,1,4,35,31,31,1,0,1,0,11,11,4,4,10,10,3,2,2,0,2,0,4,2,263153944,1275549714,5,3,9999,9999,1,1
1,97,109,57,2,0,1,32090,0,209,2024,5,15,13,51,12,5,43,19,9,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,45,75,4,51,31,41,1,0,1,0,11,0,10,0,10,42,3,2,2,0,2,0,4,2,263557296,1275820363,4,3,9999,0,5,0
1,97,109,58,2,0,1,32090,0,209,2024,5,16,8,43,12,5,42,19,9,1,2,1,14,7,0,0,0,0,3,7,1,70,4,2,21,1,65,3,14,31,31,1,11,1,2,11,11,10,3,10,40,3,3,2,2,2,2,4,2,263715521,1275811201,5,3,9999,9999,1,1
1,97,109,59,2,0,3,99000,0,209,2024,5,20,12,12,12,5,40,19,12,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,1,1,3,3,31,31,1,1,1,1,11,11,10,10,60,30,3,3,2,2,2,2,4,2,263433506,1275902116,2,3,9999,9999,1,5
1,97,109,60,2,0,1,26100,0,209,2024,5,21,10,50,12,5,40,19,12,3,3,2,7,7,0,0,0,0,3,9,1,70,4,2,21,65,1,3,4,31,31,1,1,1,1,11,11,3,3,20,50,3,2,2,1,2,2,4,2,263801723,1280205492,3,3,9999,9999,9,1
1,97,110,12,2,0,1,33080,0,308,2024,3,28,15,39,12,6,25,18,44,1,3,1,13,7,0,0,0,0,3,1,1,70,5,4,21,75,1,3,34,31,31,1,0,1,0,11,11,10,10,10,10,3,3,2,0,2,0,4,2,263742550,1275318715,5,3,232,9999,9,1
1,97,110,13,2,0,1,27190,0,308,2024,3,19,10,40,12,6,34,18,40,3,3,2,13,7,0,0,0,0,3,6,1,70,4,2,21,1,75,14,36,1,31,11,0,1,0,11,11,2,2,0,40,4,3,2,0,2,0,4,2,263916783,1275305737,3,2,9999,833,1,9
1,97,110,14,2,0,1,5050,0,306,2024,5,24,17,50,12,5,39,19,14,3,3,2,13,7,0,0,0,0,3,6,1,70,4,2,21,55,35,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,264128140,1275737616,6,3,9999,9999,9,1
1,97,111,25,2,0,2,10900,0,214,2024,3,23,15,45,12,6,30,18,42,1,1,1,1,7,9,22,9,22,14,9,30,70,5,2,21,35,45,3,3,31,31,1,1,1,1,11,11,2,2,20,10,3,3,2,2,2,2,4,2,245036935,1251231961,7,3,9999,9999,1,9
1,97,111,26,2,0,2,26900,0,214,2024,4,3,20,48,22,6,18,18,47,1,1,1,1,1,9,22,9,22,15,2,30,70,5,2,21,55,25,4,4,31,31,1,1,1,1,11,11,10,3,20,10,2,2,2,2,2,2,4,2,244736240,1251720191,4,3,9999,9999,9,1
1,97,111,27,2,0,1,33630,0,214,2024,4,16,14,48,12,6,5,18,54,1,1,1,1,1,9,22,9,22,15,9,30,70,5,2,21,55,35,4,35,31,31,1,0,1,0,11,11,2,2,0,40,4,3,2,0,2,0,4,2,244819958,1251706133,3,3,9999,9999,9,1
1,97,111,28,2,0,1,27430,0,214,2024,4,16,23,26,22,6,5,18,54,3,1,2,1,1,9,22,0,0,19,9,30,70,5,2,1,45,35,3,61,31,0,1,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,244821913,1251650822,3,3,9999,0,1,0
1,97,111,29,2,0,1,3900,0,214,2024,4,26,15,27,12,5,56,18,59,3,3,2,13,7,0,0,0,0,3,6,1,70,4,2,21,25,35,4,4,31,31,1,1,1,1,11,11,3,3,10,10,2,2,1,1,2,1,4,2,244530863,1251710442,6,3,9999,9999,1,1
1,97,111,30,2,0,1,33630,0,214,2024,5,14,23,30,22,5,43,19,8,3,1,2,1,7,9,22,9,22,15,9,30,70,4,2,21,25,45,3,14,31,31,1,11,1,1,11,11,2,10,80,50,3,3,2,2,2,2,2,4,244540633,1251710511,3,3,9999,9999,1,9
1,97,111,31,2,0,1,26900,0,214,2024,2,16,21,20,22,7,5,18,22,1,1,1,1,1,9,22,9,22,15,9,30,70,5,2,21,1,25,3,14,31,31,1,11,1,1,11,11,3,3,10,70,2,1,2,2,2,2,2,4,244742695,1251710925,6,3,9999,9999,1,1
1,97,112,27,2,0,1,3900,0,207,2024,4,18,16,0,12,6,3,18,55,1,1,1,1,1,9,22,0,0,15,9,30,70,5,2,1,45,35,4,61,31,0,1,0,1,0,11,0,2,0,10,0,4,0,2,0,2,0,4,2,242006497,1240950195,5,3,9999,0,5,0
1,97,112,28,2,0,1,99000,0,207,2024,4,29,17,58,12,5,53,19,0,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,75,45,4,61,31,0,1,0,1,0,11,0,10,0,70,0,3,0,2,0,2,0,4,2,242015529,1241009347,2,1,565,0,9,0
1,97,112,29,2,0,1,10870,0,207,2024,5,3,12,20,12,5,50,19,2,1,3,1,14,7,0,0,0,0,3,7,1,70,4,2,21,75,55,14,14,31,31,11,11,1,1,11,11,3,3,50,50,3,4,1,1,2,2,4,2,242218113,1241057623,6,1,253,9999,9,9
1,97,112,30,2,0,1,32070,0,207,2024,3,23,14,30,12,6,30,18,42,1,1,1,14,1,0,0,0,0,3,9,1,70,4,2,21,35,55,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,242055536,1240956599,7,3,9999,9999,1,9
1,97,112,31,2,0,1,32070,0,207,2024,4,8,17,48,12,6,13,18,50,1,1,1,1,1,9,22,9,22,15,9,30,70,5,2,21,35,1,4,51,31,41,1,0,1,0,11,0,2,0,10,40,3,3,2,0,2,0,4,2,242040103,1240907582,2,3,9999,0,1,0
1,97,112,32,2,0,1,32070,0,207,2024,5,13,13,55,12,5,44,19,8,2,3,1,1,7,9,22,9,22,14,9,30,70,4,3,21,75,35,4,14,31,31,1,11,1,1,11,11,10,3,80,80,2,3,2,2,2,2,4,2,242126165,1240932584,2,3,9999,9999,9,1
1,97,112,33,2,0,1,32070,0,207,2024,5,20,19,40,21,5,40,19,12,3,1,2,1,1,9,22,9,22,15,9,30,70,5,2,21,35,35,3,36,31,31,1,0,1,0,11,11,3,10,80,10,3,2,2,0,2,0,4,2,242033767,1240915055,2,3,9999,9999,1,1
1,97,112,34,2,0,1,32070,0,207,2024,5,27,13,5,12,5,38,19,15,2,1,1,1,7,9,22,0,0,15,9,30,70,4,2,1,35,55,13,61,31,0,11,0,1,0,11,0,3,0,20,0,4,0,2,0,2,0,4,2,242045186,1240902779,2,3,9999,0,1,0
1,97,112,35,2,0,1,32070,0,207,2024,5,16,17,15,12,5,42,19,9,2,1,1,1,7,9,22,9,22,14,9,30,70,5,2,21,55,35,35,51,31,41,0,0,0,0,11,0,10,0,10,10,3,2,0,0,0,0,4,2,242030052,1240928278,5,3,9999,0,9,0
1,97,113,102,2,0,1,10380,0,208,2024,4,18,16,20,12,6,3,18,55,1,1,1,1,1,9,22,9,22,15,8,30,70,5,2,21,55,1,4,51,31,41,1,0,1,0,11,0,3,0,0,0,4,3,2,0,2,0,4,2,261449927,1274311395,5,3,9999,0,9,0
1,97,113,103,2,0,2,580,1170,208,2024,5,1,11,51,12,5,52,19,1,2,1,1,14,1,0,0,0,0,4,8,1,70,1,2,21,1,25,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261437615,1274133871,4,3,9999,9999,1,1
1,97,113,104,2,0,1,32080,0,208,2024,3,31,21,0,22,6,21,18,46,3,1,2,1,7,0,0,0,0,15,9,30,1,5,4,1,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,261511095,1274256045,1,3,0,0,0,0
1,97,113,105,2,0,1,580,1127,208,2024,3,27,10,15,12,6,26,18,44,2,2,1,7,1,0,0,0,0,6,9,1,70,1,2,21,1,25,3,3,31,31,1,1,1,1,11,11,4,4,11,33,3,3,2,2,2,2,4,2,261559252,1274326706,4,3,9999,9999,1,1
1,97,113,106,2,0,2,580,1130,208,2024,4,18,18,18,13,6,3,18,55,1,1,1,1,1,9,22,9,22,18,9,30,70,5,2,21,35,35,4,35,31,31,1,0,1,0,11,11,4,4,87,10,2,2,2,0,2,0,4,2,261601488,1274314333,5,3,9999,9999,1,1
1,97,113,107,2,0,1,27410,0,208,2024,5,2,7,5,12,5,51,19,2,3,1,2,7,1,0,0,0,0,5,9,1,70,4,2,21,45,1,3,14,31,31,1,11,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,261429659,1274424666,5,2,9999,9999,9,1
1,97,113,108,2,0,1,85000,0,208,2024,4,28,12,58,12,5,54,19,0,2,2,1,14,7,0,0,0,0,5,8,1,70,1,2,21,25,25,12,3,1,31,11,1,2,1,11,11,10,10,10,31,3,3,2,2,2,2,4,2,261616525,1274221647,1,2,9999,9999,1,1
1,97,113,109,2,0,1,33290,0,329,2024,5,6,12,13,12,5,48,19,4,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,45,25,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261329143,1274601614,2,1,9999,9999,9,1
1,97,113,110,2,0,1,580,1143,208,2024,4,10,11,30,12,6,11,18,51,1,1,1,14,1,0,0,0,0,6,9,1,70,1,2,21,25,55,14,36,31,31,11,0,1,0,11,11,4,10,30,10,3,2,2,0,2,0,4,2,261538963,1274242890,4,3,9999,9999,1,9
1,97,113,111,2,0,1,32080,178,208,2024,4,25,7,25,12,5,57,18,58,2,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,55,45,4,36,31,31,1,0,1,0,11,11,2,10,20,12,4,3,2,0,2,0,4,2,261447724,1274242811,5,3,9999,9999,9,5
1,97,113,112,2,0,1,99000,0,329,2024,4,30,7,54,12,5,53,19,1,1,3,1,0,7,0,0,0,0,0,0,20,70,0,2,21,45,1,4,51,31,41,1,0,1,0,11,0,10,0,10,40,3,3,2,0,2,0,4,2,261433997,1274527414,3,3,9999,0,9,0
1,97,113,113,2,0,1,3290,638,329,2024,4,25,15,50,12,5,57,18,58,2,1,1,14,1,0,0,0,0,5,9,1,70,4,2,21,35,35,3,14,31,31,1,11,1,1,11,11,4,4,0,10,3,3,2,2,2,2,2,4,261327556,1274557190,5,3,9999,9999,1,1
1,97,113,114,2,0,1,32080,0,208,2024,5,9,20,10,22,5,46,19,6,1,1,1,1,7,9,22,0,0,15,9,30,70,5,2,1,35,45,3,61,31,0,1,0,1,0,11,0,2,0,10,0,4,0,2,0,2,0,4,2,261432100,1274152483,5,3,9999,0,5,0
1,97,113,115,2,0,1,32080,0,208,2024,5,10,8,37,12,5,46,19,6,1,1,1,1,7,9,22,9,22,15,7,30,70,4,2,21,25,1,3,34,31,31,1,0,1,0,11,11,2,2,80,10,3,3,2,0,2,0,4,2,261406094,1274244240,6,3,9999,9999,1,1
1,97,113,116,2,0,1,32080,0,208,2024,4,11,8,43,12,6,10,18,51,1,1,1,14,7,0,0,0,0,2,9,1,70,5,4,1,1,35,3,61,31,0,1,0,1,0,11,0,10,0,40,0,3,0,2,0,2,0,4,2,261550033,1274329186,5,3,9999,0,1,0
1,97,113,117,2,0,1,32080,0,208,2024,4,25,17,40,12,5,57,18,58,2,1,1,14,7,0,0,0,0,4,7,1,70,4,2,21,35,1,14,51,31,41,11,0,1,0,11,0,3,0,80,14,3,3,2,0,2,0,4,2,261417074,1274221470,5,3,9999,0,1,0
1,97,113,118,2,0,1,33290,0,329,2024,5,13,7,15,12,5,44,19,8,3,1,2,1,7,1,22,9,22,15,9,30,70,2,2,21,55,35,13,35,31,31,11,0,1,0,11,11,3,3,10,42,3,3,2,0,2,0,4,2,261257089,1274430520,2,3,9999,9999,9,5
1,97,113,119,2,0,4,32080,0,208,2024,5,4,18,48,13,5,50,19,3,1,1,1,14,7,0,0,0,0,3,9,1,70,2,2,21,1,25,3,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261528393,1274303274,7,1,9999,9999,5,1
1,97,113,120,2,0,1,32080,0,208,2024,5,9,15,57,12,5,46,19,6,1,1,1,1,7,9,22,9,22,15,8,30,70,4,2,21,75,55,4,36,31,31,1,0,1,0,11,11,2,10,10,40,3,3,2,0,2,0,4,2,261443660,1274421332,5,3,1079,9999,9,9
1,97,113,121,2,0,1,580,1144,208,2024,5,14,9,0,12,5,43,19,8,1,1,1,1,7,9,22,9,22,18,9,30,70,1,2,21,65,55,3,51,1,41,1,0,1,0,11,0,2,0,80,20,3,3,2,0,2,0,4,2,261534927,1274241058,3,3,9999,0,9,0
1,97,113,122,2,0,1,26530,0,208,2024,4,16,15,54,12,6,5,18,54,1,2,1,1,1,9,22,9,22,18,9,30,70,5,2,21,25,65,3,4,31,31,1,1,1,1,11,11,4,4,80,40,3,3,2,2,2,2,4,4,261552592,1274334910,3,3,9999,9999,5,9
1,97,113,123,2,0,1,580,1168,208,2024,5,12,4,29,22,5,44,19,7,2,1,1,13,7,0,0,0,0,6,6,1,70,1,2,21,65,65,3,36,1,31,1,0,1,0,11,11,4,10,10,30,3,3,2,0,2,0,4,2,261441770,1274139887,1,3,9999,9999,9,9
1,97,113,124,2,0,1,580,0,208,2024,4,29,12,10,12,5,53,19,0,1,2,1,14,7,0,0,0,0,5,9,1,70,1,2,21,35,45,3,4,31,31,1,1,1,1,11,11,10,10,30,10,3,3,2,2,2,2,2,4,261549496,1274156062,2,1,9999,9999,1,5
1,97,113,125,2,0,1,580,1123,208,2024,4,29,18,10,13,5,53,19,0,3,1,2,7,7,0,0,0,0,5,9,1,70,1,2,21,1,1,4,36,31,31,1,0,1,0,11,11,3,10,0,0,4,3,2,0,2,0,4,2,261602330,1274339716,2,1,9999,9999,1,1
1,97,113,126,2,0,1,33290,0,329,2024,5,16,10,50,12,5,42,19,9,1,3,1,14,7,0,0,0,0,2,9,1,70,5,4,1,65,1,3,61,31,0,1,0,1,0,11,0,10,0,40,0,4,0,2,0,2,0,4,2,261335998,1274507031,5,3,9999,0,9,0
1,97,113,127,2,0,1,3290,638,329,2024,5,8,14,54,12,5,47,19,5,1,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,45,45,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,261325626,1274556999,4,3,9999,9999,5,1
1,97,113,128,2,0,1,99000,0,208,2024,5,19,20,8,21,5,41,19,11,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,55,75,3,61,31,0,1,0,1,0,11,0,10,0,50,0,3,0,2,0,2,0,4,2,261521193,1274427110,1,3,9999,0,9,0
1,97,113,129,2,0,1,26530,0,208,2024,5,2,12,2,12,5,51,19,2,3,1,2,14,7,0,0,0,0,5,8,1,70,1,2,1,55,75,14,61,31,0,11,0,1,0,11,0,4,0,11,0,4,0,2,0,2,0,4,2,261553420,1274334237,5,2,9999,0,9,0
1,97,113,130,2,0,1,85000,0,208,2024,5,23,17,30,12,5,39,19,13,2,2,1,12,7,0,0,0,0,5,9,1,70,1,2,21,65,45,4,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,4,2,261616950,1274222198,5,3,9999,9999,9,4
1,97,113,131,2,0,3,580,1165,208,2024,5,19,12,7,12,5,41,19,11,1,3,1,14,7,0,0,0,0,2,9,1,70,1,2,21,1,25,3,14,31,31,1,11,1,1,11,11,4,4,31,10,3,3,2,2,2,2,2,4,261447377,1274147759,1,3,9999,9999,1,1
1,97,113,132,2,0,1,99000,0,208,2024,4,16,16,47,12,6,5,18,54,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,25,1,3,4,31,31,1,1,1,1,11,11,10,10,47,50,3,3,2,2,2,2,2,4,261511059,1274405014,3,3,9999,9999,1,1
1,97,113,133,2,0,1,27510,0,208,2024,4,29,21,46,22,5,53,19,0,2,1,1,14,7,0,0,0,0,3,9,1,70,1,2,21,25,1,4,35,31,31,1,0,1,0,11,11,3,3,80,10,3,3,2,0,2,0,4,2,261421916,1274220045,2,1,9999,9999,1,1
1,97,113,134,2,0,1,10290,0,329,2024,4,6,2,40,22,6,15,18,49,1,2,1,14,7,0,0,0,0,3,7,1,70,4,2,21,1,45,4,4,31,31,1,1,1,1,11,11,3,3,20,20,3,3,2,2,2,2,4,2,261337748,1274411219,7,3,9999,9999,1,1
1,97,114,57,2,0,2,99000,0,212,2024,3,19,12,33,12,6,34,18,40,3,2,2,0,7,0,0,0,0,0,0,20,70,0,4,1,55,65,3,61,31,0,1,0,1,0,11,0,10,0,11,0,3,0,2,0,2,0,4,2,261028412,1273921485,3,2,9999,0,9,0
1,97,114,58,2,0,1,27560,0,212,2024,1,7,19,13,22,7,18,17,53,1,1,1,1,1,9,22,0,0,19,9,30,70,5,2,1,65,1,34,61,31,0,0,0,0,0,11,0,3,0,20,0,3,0,0,0,0,0,4,2,261033218,1274007345,1,2,18,0,9,0
1,97,114,59,2,0,1,32010,0,201,2024,5,1,9,37,12,5,52,19,1,3,1,2,1,7,1,21,9,22,15,9,30,70,5,2,21,75,1,3,3,31,31,1,1,1,1,11,11,2,2,50,40,3,3,2,2,2,2,4,4,261126066,1273934488,4,3,511,9999,9,1
1,97,114,60,2,0,1,27490,0,212,2024,5,5,9,56,12,5,49,19,3,1,2,1,7,1,0,0,0,0,3,9,1,70,4,2,21,25,65,3,4,31,31,1,1,2,2,11,11,2,2,10,30,3,3,2,2,2,2,4,4,260947862,1274009692,1,1,9999,9999,1,9
1,97,114,62,2,0,1,10070,0,201,2024,5,9,17,35,12,5,46,19,6,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,1,3,36,31,31,1,0,1,0,11,11,3,10,50,14,3,3,2,0,2,0,4,2,261212269,1274016748,5,3,9999,9999,1,5
1,97,114,63,2,0,1,10070,0,201,2024,5,10,8,0,12,5,46,19,6,1,1,1,1,1,9,22,9,22,17,9,30,70,5,2,21,45,45,32,35,31,31,0,0,0,0,11,11,10,3,21,40,3,3,0,0,0,0,4,2,261133633,1274032701,6,3,9999,9999,1,9
1,97,114,64,2,0,1,32010,0,201,2024,4,1,23,35,22,6,20,18,46,1,1,1,1,7,9,22,0,0,11,7,30,70,5,4,1,45,35,4,61,31,0,1,0,1,0,11,0,10,0,50,0,4,0,2,0,2,0,4,2,261143120,1274028913,2,3,9999,0,9,0
1,97,114,65,2,0,3,10070,0,201,2024,3,17,12,45,12,6,36,18,39,1,1,1,14,7,0,0,0,0,4,9,1,70,1,2,21,35,25,3,3,31,31,1,1,1,1,11,11,3,3,10,31,2,2,1,2,1,2,4,2,261203960,1274022739,1,3,9999,9999,1,1
1,97,114,66,2,0,2,33410,0,212,2024,5,13,13,58,12,5,44,19,8,3,2,2,1,7,1,21,9,22,18,9,30,70,4,2,21,45,65,3,3,31,31,1,1,1,1,11,11,2,2,41,10,2,2,2,2,2,2,2,4,260949385,1274030983,2,3,9999,9999,1,9
1,97,114,67,2,0,1,10070,0,212,2024,4,8,19,46,21,6,13,18,50,3,1,2,14,7,0,0,0,0,3,9,20,70,4,2,21,65,55,4,35,31,31,1,0,1,0,11,11,3,3,30,10,3,2,2,0,2,0,2,4,260959792,1274134843,2,3,9999,9999,9,9
1,97,114,68,2,0,1,10070,0,212,2024,5,11,16,2,12,5,45,19,7,1,1,1,1,7,9,22,8,22,15,7,30,70,5,2,21,45,1,14,51,31,41,11,0,1,0,11,0,10,0,80,20,3,3,2,0,2,0,4,2,261058998,1274056262,7,3,9999,0,1,0
1,97,114,69,2,0,1,99000,0,212,2024,4,29,13,33,12,5,53,19,0,3,2,2,0,7,0,0,0,0,0,0,20,70,0,4,1,1,1,13,61,31,0,11,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,260927580,1273930298,2,1,9999,0,1,0
1,97,101,194,2,0,1,32010,0,201,2024,4,26,3,1,22,5,56,18,59,2,1,2,1,7,9,22,1,21,15,9,30,70,5,2,21,45,1,17,4,1,31,11,1,1,1,11,11,10,10,10,24,3,1,2,1,2,2,2,4,261359851,1274156857,6,3,9999,9999,1,1
1,97,101,204,2,0,1,32010,0,201,2024,5,20,15,24,12,5,40,19,12,2,1,1,7,7,0,0,0,0,4,9,1,70,4,2,21,35,35,13,5,31,31,11,1,1,1,11,11,3,2,10,30,3,3,2,2,2,2,4,2,261300412,1274038374,2,3,9999,9999,1,5
1,97,101,205,2,0,1,32010,0,201,2024,5,23,7,50,12,5,39,19,13,3,1,2,14,7,0,0,0,0,3,8,1,70,4,2,21,1,1,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,261250990,1274251422,5,3,9999,9999,1,1
